Timestamp(s),AccumulatedAngle(rad),AccumulatedAngle(deg),InstantaneousAngleChange(rad),FeaturesTracked
13.720,0.6336,36.30
13.760,0.6336,36.30
13.800,0.6336,36.30
13.840,0.6336,36.30
13.880,0.6335,36.30
13.920,0.6335,36.30
13.960,0.6335,36.30
14.000,0.6332,36.28
14.040,0.6335,36.30
14.080,0.6335,36.30
14.120,0.6334,36.29
14.160,0.6334,36.29
14.200,0.6334,36.29
14.240,0.6333,36.29
14.280,0.6333,36.28
14.320,0.6333,36.29
14.360,0.6333,36.28
14.400,0.6332,36.28
14.440,0.6332,36.28
14.480,0.6331,36.27
14.520,0.6330,36.27
14.560,0.6330,36.27
14.600,0.6330,36.27
14.640,0.6330,36.27
14.680,0.6329,36.26
14.720,0.6329,36.26
14.760,0.6329,36.26
14.800,0.6328,36.26
14.840,0.6328,36.26
14.880,0.6328,36.26
14.920,0.6327,36.25
14.960,0.6327,36.25
15.000,0.6320,36.21
15.040,0.6318,36.20
15.080,0.6319,36.20
15.120,0.6315,36.18
15.160,0.6316,36.19
15.200,0.6317,36.19
15.240,0.6317,36.19
15.280,0.6317,36.19
15.320,0.6317,36.19
15.360,0.6320,36.21
15.400,0.6319,36.21
15.440,0.6319,36.20
15.480,0.6319,36.20
15.520,0.6318,36.20
15.560,0.6317,36.20
15.600,0.6317,36.19
15.640,0.6317,36.19
15.680,0.6317,36.19
15.720,0.6317,36.19
15.760,0.6317,36.19
15.800,0.6317,36.19
15.840,0.6317,36.19
15.880,0.6317,36.19
15.920,0.6317,36.19
15.960,0.6317,36.19
16.000,0.6328,36.26
16.040,0.6328,36.26
16.080,0.6328,36.26
16.120,0.6328,36.25
16.160,0.6328,36.25
16.200,0.6328,36.25
16.240,0.6328,36.25
16.280,0.6328,36.25
16.320,0.6328,36.26
16.360,0.6328,36.26
16.400,0.6328,36.26
16.440,0.6328,36.26
16.480,0.6328,36.26
16.520,0.6328,36.26
16.560,0.6328,36.26
16.600,0.6328,36.26
16.640,0.6328,36.26
16.680,0.6328,36.26
16.720,0.6328,36.26
16.760,0.6328,36.26
16.800,0.6328,36.26
16.840,0.6328,36.26
16.880,0.6328,36.26
16.920,0.6328,36.26
16.960,0.6328,36.26
17.000,0.6323,36.23
17.040,0.6323,36.23
17.080,0.6322,36.22
17.120,0.6322,36.22
17.160,0.6322,36.22
17.200,0.6323,36.23
17.240,0.6323,36.23
17.280,0.6323,36.23
17.320,0.6323,36.23
17.360,0.6323,36.23
17.400,0.6323,36.23
17.440,0.6323,36.23
17.480,0.6323,36.23
17.520,0.6323,36.23
17.560,0.6323,36.23
17.600,0.6323,36.23
17.640,0.6323,36.23
17.680,0.6323,36.23
17.720,0.6322,36.22
17.760,0.6322,36.22
17.800,0.6322,36.22
17.840,0.6322,36.22
17.880,0.6321,36.22
17.920,0.6321,36.22
17.960,0.6322,36.23
18.000,0.6324,36.24
18.040,0.6324,36.23
18.080,0.6323,36.23
18.120,0.6323,36.23
18.160,0.6323,36.23
18.200,0.6323,36.23
18.240,0.6323,36.23
18.280,0.6323,36.23
18.320,0.6323,36.23
18.360,0.6322,36.22
18.400,0.6320,36.21
18.440,0.6320,36.21
18.480,0.6321,36.22
18.520,0.6321,36.22
18.560,0.6321,36.22
18.600,0.6322,36.22
18.640,0.6322,36.22
18.680,0.6322,36.22
18.720,0.6323,36.23
18.760,0.6322,36.22
18.800,0.6323,36.23
18.840,0.6322,36.22
18.880,0.6322,36.22
18.920,0.6323,36.23
18.960,0.6324,36.23
19.000,0.6322,36.22
19.040,0.6321,36.22
19.080,0.6322,36.22
19.120,0.6322,36.22
19.160,0.6322,36.22
19.200,0.6321,36.22
19.240,0.6321,36.21
19.280,0.6321,36.21
19.320,0.6321,36.21
19.360,0.6321,36.21
19.400,0.6320,36.21
19.440,0.6320,36.21
19.480,0.6321,36.21
19.520,0.6321,36.21
19.560,0.6321,36.21
19.600,0.6322,36.22
19.640,0.6322,36.22
19.680,0.6322,36.22
19.720,0.6322,36.22
19.760,0.6322,36.22
19.800,0.6322,36.22
19.840,0.6322,36.22
19.880,0.6377,36.54
19.920,0.6377,36.54
19.960,0.6377,36.54
20.000,0.6380,36.56
20.040,0.6380,36.55
20.080,0.6380,36.56
20.120,0.6380,36.56
20.160,0.6378,36.54
20.200,0.6378,36.54
20.240,0.6378,36.54
20.280,0.6378,36.54
20.320,0.6378,36.54
20.360,0.6378,36.54
20.400,0.6378,36.54
20.440,0.6415,36.76
20.480,0.6423,36.80
20.520,0.6447,36.94
20.560,0.6789,38.90
20.600,0.7215,41.34
20.640,0.7600,43.55
20.680,0.7816,44.78
20.720,0.8043,46.08
20.760,0.8211,47.04
20.800,0.8352,47.85
20.840,0.8398,48.12
20.880,0.8397,48.11
20.920,0.8399,48.12
20.960,0.8397,48.11
21.000,0.8401,48.14
21.040,0.8401,48.14
21.080,0.8401,48.14
21.120,0.8401,48.14
21.160,0.8401,48.14
21.200,0.8401,48.14
21.240,0.8401,48.14
21.280,0.8401,48.14
21.320,0.8401,48.13
21.360,0.8401,48.13
21.400,0.8401,48.13
21.440,0.8401,48.13
21.480,0.8401,48.13
21.520,0.8401,48.13
21.560,0.8401,48.13
21.600,0.8401,48.13
21.640,0.8401,48.13
21.680,0.8401,48.13
21.720,0.8401,48.13
21.760,0.8401,48.13
21.800,0.8401,48.13
21.840,0.8401,48.13
21.880,0.8401,48.13
21.920,0.8401,48.13
21.960,0.8401,48.13
22.000,0.8393,48.09
22.040,0.8393,48.09
22.080,0.8393,48.09
22.120,0.8393,48.09
22.160,0.8393,48.09
22.200,0.8393,48.09
22.240,0.8393,48.09
22.280,0.8393,48.09
22.320,0.8393,48.09
22.360,0.8393,48.09
22.400,0.8393,48.09
22.440,0.8393,48.09
22.480,0.8393,48.09
22.520,0.8393,48.09
22.560,0.8392,48.08
22.600,0.8392,48.08
22.640,0.8392,48.08
22.680,0.8391,48.08
22.720,0.8391,48.08
22.760,0.8391,48.08
22.800,0.8391,48.08
22.840,0.8391,48.08
22.880,0.8391,48.08
22.920,0.8391,48.08
22.960,0.8392,48.08
23.000,0.8396,48.11
23.040,0.8396,48.11
23.080,0.8396,48.11
23.120,0.8396,48.11
23.160,0.8396,48.11
23.200,0.8396,48.11
23.240,0.8396,48.11
23.280,0.8402,48.14
23.320,0.8406,48.16
23.360,0.8405,48.16
23.400,0.8406,48.16
23.440,0.8406,48.16
23.480,0.8405,48.16
23.520,0.8405,48.16
23.560,0.8405,48.16
23.600,0.8405,48.16
23.640,0.8405,48.16
23.680,0.8405,48.15
23.720,0.8405,48.16
23.760,0.8405,48.16
23.800,0.8405,48.16
23.840,0.8405,48.16
23.880,0.8405,48.16
23.920,0.8405,48.16
23.960,0.8405,48.16
24.000,0.8400,48.13
24.040,0.8400,48.13
24.080,0.8399,48.12
24.120,0.8400,48.13
24.160,0.8400,48.13
24.200,0.8400,48.13
24.240,0.8400,48.13
24.280,0.8400,48.13
24.320,0.8401,48.14
24.360,0.8401,48.14
24.400,0.8401,48.14
24.440,0.8401,48.14
24.480,0.8402,48.14
24.520,0.8400,48.13
24.560,0.8400,48.13
24.600,0.8400,48.13
24.640,0.8400,48.13
24.680,0.8400,48.13
24.720,0.8400,48.13
24.760,0.8400,48.13
24.800,0.8400,48.13
24.840,0.8401,48.13
24.880,0.8401,48.13
24.920,0.8401,48.13
24.960,0.8401,48.13
25.000,0.8406,48.17
25.040,0.8406,48.16
25.080,0.8405,48.16
25.120,0.8405,48.15
25.160,0.8404,48.15
25.200,0.8405,48.16
25.240,0.8408,48.17
25.280,0.8408,48.17
25.320,0.8408,48.17
25.360,0.8408,48.17
25.400,0.8408,48.17
25.440,0.8408,48.17
25.480,0.8408,48.17
25.520,0.8408,48.17
25.560,0.8408,48.17
25.600,0.8408,48.17
25.640,0.8408,48.17
25.680,0.8408,48.17
25.720,0.8405,48.16
25.760,0.8405,48.16
25.800,0.8405,48.16
25.840,0.8405,48.16
25.880,0.8405,48.16
25.920,0.8405,48.16
25.960,0.8404,48.15
26.000,0.8404,48.15
26.040,0.8405,48.16
26.080,0.8405,48.16
26.120,0.8404,48.15
26.160,0.8405,48.16
26.200,0.8405,48.16
26.240,0.8405,48.16
26.280,0.8405,48.16
26.320,0.8405,48.16
26.360,0.8405,48.16
26.400,0.8405,48.16
26.440,0.8405,48.16
26.480,0.8405,48.16
26.520,0.8405,48.16
26.560,0.8405,48.16
26.600,0.8405,48.16
26.640,0.8405,48.16
26.680,0.8405,48.16
26.720,0.8405,48.16
26.760,0.8405,48.16
26.800,0.8405,48.16
26.840,0.8405,48.16
26.880,0.8405,48.16
26.920,0.8405,48.16
26.960,0.8405,48.16
27.000,0.8405,48.16
27.040,0.8405,48.16
27.080,0.8405,48.16
27.120,0.8405,48.16
27.160,0.8405,48.16
27.200,0.8405,48.15
27.240,0.8405,48.15
27.280,0.8405,48.15
27.320,0.8404,48.15
27.360,0.8401,48.14
27.400,0.8401,48.14
27.440,0.8401,48.14
27.480,0.8401,48.14
27.520,0.8401,48.14
27.560,0.8401,48.13
27.600,0.8401,48.13
27.640,0.8401,48.13
27.680,0.8401,48.13
27.720,0.8401,48.13
27.760,0.8401,48.13
27.800,0.8401,48.13
27.840,0.8401,48.13
27.880,0.8402,48.14
27.920,0.8401,48.14
27.960,0.8401,48.14
28.000,0.8411,48.19
